userName,content,score,reviewCreatedVersion,at,Sentimen (Aurel),Sentimen (Ade),Sentimen (Eky),Sentimen Akhir,translated_content
Bekti BMDI,👍,5,4.2.3,2022-12-05 01:15:31,1.0,1.0,1.0,Positif,👍
Fassavar Yulianti,👍,5,4.2.3,2022-01-27 08:15:00,1.0,1.0,1.0,Positif,👍
Lily Trisnawati,👍,5,4.2.3,2022-01-29 06:52:00,1.0,1.0,1.0,Positif,👍
rika Rika,🙂,5,4.2.3,2022-12-20 02:38:22,1.0,1.0,1.0,Positif,🙂
Rohmat,❤,5,4.2.3,2022-12-16 07:47:21,1.0,1.0,1.0,Positif,❤
Vero Mustadi,👍,5,4.2.3,2022-12-23 03:15:10,1.0,1.0,1.0,Positif,👍
tony abiella,👍,5,4.2.3,2022-12-08 07:02:17,1.0,1.0,1.0,Positif,👍
GunawanAnt,🙏,5,4.2.3,2022-12-19 12:48:25,1.0,1.0,1.0,Positif,🙏
Mhoel Haq,👍,5,4.2.3,2022-01-21 14:49:00,1.0,1.0,1.0,Positif,👍
Lonk Nst,👍,5,4.2.3,2022-12-06 15:42:24,1.0,1.0,1.0,Positif,👍
H.S Wijaya,👍,5,4.2.3,2022-01-24 02:47:00,1.0,1.0,1.0,Positif,👍
paryono,👍,5,4.2.3,2023-01-19 08:13:40,1.0,1.0,1.0,Positif,👍
M.YUSUP OBA,Makasih 🙏🙏🙏🙏🙏,5,4.2.3,2022-12-05 02:34:39,1.0,1.0,1.0,Positif,Makasih 🙏🙏🙏🙏🙏
Screech Door,Ok,4,4.2.3,2022-01-25 06:58:00,1.0,1.0,1.0,Positif,Ok
Ifit Inova,Ok,4,4.2.3,2022-01-21 03:33:00,1.0,1.0,1.0,Positif,Ok
Adzka Anindita,Oke,4,4.2.3,2022-12-04 14:42:08,1.0,1.0,1.0,Positif,Oke
Everest Napoleon,Ok,4,4.2.3,2023-01-25 04:55:21,1.0,1.0,1.0,Positif,Ok
Raretha Maren,Basic,4,4.2.3,2023-01-03 12:53:23,0.0,0.0,0.0,Netral,Basic
Murry 04,Oc,4,4.2.3,2022-12-22 12:24:04,1.0,0.0,1.0,Positif,Oc
L0rry BeLpas,Hokke,4,4.2.3,2022-01-25 07:37:00,1.0,1.0,1.0,Positif,Hokke
Linda Rachmawati,Bagus,4,4.2.3,2022-12-28 13:55:56,1.0,1.0,1.0,Positif,Bagus
polres sumbawa barat polres,Baik,4,4.2.3,2022-12-20 13:15:37,1.0,1.0,1.0,Positif,Baik
Amrul Belitung,Good,4,4.2.3,2022-12-07 05:50:47,1.0,1.0,1.0,Positif,Good
Fendi Sederhana,Baik,4,4.2.3,2022-01-22 00:37:00,1.0,1.0,1.0,Positif,Baik
abdul rochman,Good,4,4.2.3,2022-01-23 03:57:00,1.0,1.0,1.0,Positif,Good
Asle Ole1,Tingkatkan,4,4.2.3,2022-12-26 02:21:43,1.0,0.0,1.0,Positif,Tingkatkan
Ismail Mubaroq,Lumayan,4,4.2.3,2022-01-24 02:25:00,0.0,1.0,1.0,Positif,Lumayan
engel rita,bagus,4,4.2.3,2022-01-22 10:36:00,1.0,1.0,1.0,Positif,bagus
Raden Dadang,mantap,4,4.2.3,2022-12-02 06:07:04,1.0,1.0,1.0,Positif,mantap
Nani,Lumaysn,4,4.2.3,2022-01-29 16:54:00,0.0,0.0,1.0,Netral,Lumaysn
Ridt One,Oke,4,4.2.3,2022-01-21 08:53:00,1.0,1.0,1.0,Positif,Oke
Restu Riyani,Ok,4,4.2.3,2022-01-29 05:35:00,1.0,1.0,1.0,Positif,Ok
Ignatius Eko Harwinanto,Bagus,4,4.2.3,2022-01-23 07:56:00,1.0,1.0,1.0,Positif,Bagus
Agus maulana maulana,Ok,4,4.2.3,2022-12-02 01:32:51,1.0,1.0,1.0,Positif,Ok
Putri Bkn,Mantapssss,4,4.2.3,2022-12-08 09:15:19,1.0,1.0,1.0,Positif,Mantapssss
Pondok ayam bakar jawi,Mantaaap,4,4.2.3,2022-01-27 10:33:00,1.0,1.0,1.0,Positif,Mantaaap
Ferdy Lamautu,Ok,4,4.2.3,2022-12-13 07:53:56,1.0,1.0,1.0,Positif,Ok
Bagus Kurniawan Saputra,Okee,4,4.2.3,2022-12-12 04:58:12,1.0,1.0,1.0,Positif,Okee
Riski Adini,Lumayan,4,4.2.3,2022-12-21 07:43:46,0.0,1.0,1.0,Positif,Lumayan
Wahyu ALFATIH,Okee,4,4.2.3,2022-12-04 10:36:45,1.0,1.0,1.0,Positif,Okee
Agung Usadani,Ok,4,4.2.3,2022-12-18 06:59:04,1.0,1.0,1.0,Positif,Ok
tonaaro gea,Go,4,4.2.3,2022-01-22 06:31:00,1.0,0.0,1.0,Positif,Go
Muhammad Bahtiar,Ok,4,4.2.3,2022-12-20 04:30:37,1.0,1.0,1.0,Positif,Ok
Junanda Imam Azis,Puas,4,4.2.3,2023-01-10 01:43:00,1.0,1.0,1.0,Positif,Puas
Sjafri Ahmad,Puas,4,4.2.3,2022-12-09 01:31:52,1.0,1.0,1.0,Positif,Puas
rosim hasanudin,Mantap,4,4.2.3,2022-01-24 03:40:00,1.0,1.0,1.0,Positif,Mantap
Wave Vibes,Mantap,4,4.2.3,2022-12-04 12:53:09,1.0,1.0,1.0,Positif,Mantap
Siti Sarah,Baikk,4,4.2.3,2022-12-29 03:22:41,1.0,1.0,1.0,Positif,Baikk
Sarbini Yanto,Oke,4,4.2.3,2023-01-08 14:36:40,1.0,1.0,1.0,Positif,Oke
Razka Anak pintar,Ok,4,4.2.3,2022-12-06 12:03:55,1.0,1.0,1.0,Positif,Ok
juni irawan,mantap,4,4.2.3,2022-12-02 07:49:49,1.0,1.0,1.0,Positif,mantap
Ida Danasari,Ribet,4,4.2.3,2023-01-20 03:01:50,1.0,-1.0,-1.0,Negatif,Ribet
Neng Ika,Mantap,4,4.2.3,2022-12-04 01:42:02,1.0,1.0,1.0,Positif,Mantap
Bambang Irawadi,Bagus,4,4.2.3,2023-01-07 08:39:35,1.0,1.0,1.0,Positif,Bagus
Pong motor Service 66,Good,4,4.2.3,2022-01-22 23:27:00,1.0,1.0,1.0,Positif,Good
Angga Turangga,Good,4,4.2.3,2022-01-28 04:13:00,1.0,1.0,1.0,Positif,Good
Indrarusmana Botu,Bagus,4,4.2.3,2022-12-14 06:09:55,1.0,1.0,1.0,Positif,Bagus
Yatna 351,Bagus,4,4.2.3,2022-01-25 05:08:00,1.0,1.0,1.0,Positif,Bagus
Devi Uswatun Chasanah,oke,4,4.2.3,2022-12-22 16:47:01,1.0,1.0,1.0,Positif,oke
Agung Suta,Oklah,4,4.2.3,2023-01-05 09:23:57,1.0,1.0,1.0,Positif,Oklah
Abdul Aziz,Bagus,4,4.2.3,2023-01-09 10:38:14,1.0,1.0,1.0,Positif,Bagus
Mugiwara Official,Lumayan,4,4.2.3,2022-01-28 10:59:00,1.0,1.0,1.0,Positif,Lumayan
Melky Tumarar,Ok,4,4.2.3,2022-01-30 06:37:00,1.0,1.0,1.0,Positif,Ok
Pak Min,Tks,4,4.2.3,2023-01-01 13:56:45,1.0,1.0,1.0,Positif,Tks
ampera 8466,Ok,4,4.2.3,2023-01-16 12:34:49,1.0,1.0,1.0,Positif,Ok
Yohanes Anes,Mantap 👍👍👍👍,5,4.2.3,2022-01-29 03:09:00,1.0,1.0,1.0,Positif,Mantap 👍👍👍👍
Man Rahman,👍👍👍👍👍,4,4.2.3,2022-01-23 07:40:00,1.0,1.0,1.0,Positif,👍👍👍👍👍
arief alimuddin,👍👍,4,4.2.3,2022-01-23 03:16:00,1.0,1.0,1.0,Positif,👍👍
Zain Nuri,👍👍,5,4.2.3,2022-01-28 05:16:00,1.0,1.0,1.0,Positif,👍👍
Wahyu Totoriyadi,👍👍,5,4.2.3,2022-12-09 03:56:16,1.0,1.0,1.0,Positif,👍👍
Nur Dani,👍👍,5,4.2.3,2022-12-07 10:02:40,1.0,1.0,1.0,Positif,👍👍
Moeklis Efendi Dalimoenthe,👍👍,5,4.2.3,2022-12-29 08:53:00,1.0,1.0,1.0,Positif,👍👍
agus prastio,👍👍👍,5,4.2.3,2022-01-29 22:47:00,1.0,1.0,1.0,Positif,👍👍👍
RATEULE chanell,👍👍👍,5,4.2.3,2023-01-02 09:30:13,1.0,1.0,1.0,Positif,👍👍👍
Fuad Baihaqi,❤❤❤,5,4.2.3,2022-12-20 23:25:58,1.0,1.0,1.0,Positif,❤❤❤
Santana17 Tan,😘😘😘,5,4.2.3,2022-12-26 04:48:56,1.0,1.0,1.0,Positif,😘😘😘
M4s sung,👍👍👍,5,4.2.3,2022-12-02 09:25:41,1.0,1.0,1.0,Positif,👍👍👍
Dwi Citra,👍👍👍,5,4.2.3,2022-12-14 04:00:27,1.0,1.0,1.0,Positif,👍👍👍
Rikingz jmr,👍👍👍👍👍,5,4.2.3,2022-12-18 01:19:00,1.0,1.0,1.0,Positif,👍👍👍👍👍
Sofyan Julyana,👍👍👍👍,5,4.2.3,2022-12-09 02:17:21,1.0,1.0,1.0,Positif,👍👍👍👍
Bayuexspeed Yhukha,👍👍👍👍,5,4.2.3,2022-12-03 14:31:43,1.0,1.0,1.0,Positif,👍👍👍👍
Rohmat Surapto,👍👍,1,4.2.3,2022-01-22 06:02:00,1.0,1.0,1.0,Positif,👍👍
punya syafi'i,Sangat membantu sekali bpjs mobile JKN thanks and good...,5,4.2.3,2022-12-10 01:41:44,1.0,1.0,1.0,Positif,Sangat membantu sekali bpjs mobile JKN thanks and good...
SELARAS XI,"Ribet ngakses apa"" susah gabisa ... ga kaya bayar dimnapun bisa",1,4.2.3,2022-01-16 05:51:00,-1.0,-1.0,-1.0,Negatif,"Ribet ngakses apa"" susah gabisa ... ga kaya bayar dimnapun bisa"
Putra Shadan Daud,Sering down server. Ampas,1,4.2.3,2022-01-06 17:03:00,-1.0,-1.0,-1.0,Negatif,Sering down server. Ampas
Sri Mulyati,Alhamdulillah pay Larry kis/bpjs sang at breakfast.,5,4.2.3,2022-10-27 16:26:52,1.0,0.0,1.0,Positif,Alhamdulillah pay Larry kis/bpjs sang at breakfast.
Aziz Muzzamil,"Dah bisa daftar & login, mntap",5,4.2.3,2022-01-14 10:44:00,1.0,1.0,1.0,Positif,"Dah bisa daftar & login, mntap"
Nang Syafrinaldi,Ok. Perubahan faskes I alhamdulillah berhasil,5,4.2.3,2022-01-18 09:55:00,1.0,1.0,1.0,Positif,Ok. Perubahan faskes I alhamdulillah berhasil
"K.A. Haris Eka Rama, SE.",Good Job On Redmi 9T🇲🇨,5,4.2.3,2022-01-14 07:24:00,1.0,1.0,1.0,Positif,Good Job On Redmi 9T🇲🇨
Dian Herdiana,Assalamu'alaikum Wr. Wb. Mantap Indonesia mah,5,4.2.3,2022-01-01 14:24:00,1.0,1.0,1.0,Positif,Assalamu'alaikum Wr. Wb. Mantap Indonesia mah
anjar purwono,"crash on login on android os v4.4, v4.2",5,4.2.3,2022-01-14 00:52:00,-1.0,0.0,-1.0,Negatif,"crash on login on android os v4.4, v4.2"
IwanD,sangat mudah dan jelas menggunakan aplikasi ini tanpa ribet,5,4.2.3,2022-01-15 05:58:00,1.0,1.0,1.0,Positif,sangat mudah dan jelas menggunakan aplikasi ini tanpa ribet
Abdul Rahim,"Tidak bisa mendaftar....error trus.""RESPONSE_CODE,""06""akses tidak sesuai",1,4.2.3,2022-01-05 17:27:00,-1.0,-1.0,-1.0,Negatif,"Tidak bisa mendaftar....error trus.""RESPONSE_CODE,""06""akses tidak sesuai"
Putri Lestari991,Nerima kode otp harus ada pulsa? Are you kidding me? Lol,1,4.2.3,2022-01-13 13:12:00,-1.0,-1.0,-1.0,Negatif,Nerima kode otp harus ada pulsa? Are you kidding me? Lol
ainun indah,o rop we rrp,1,4.2.3,2023-01-24 08:36:20,,,,,o rop we rrp
budi budiman,So far so good,4,4.2.3,2022-01-08 13:12:00,1.0,1.0,1.0,Positif,So far so good
Iren Sanjaya,"Sangat membantu,good job👍👍👍",5,4.2.3,2022-01-01 08:17:00,1.0,1.0,1.0,Positif,"Sangat membantu,good job👍👍👍"
ARHAN,Simple love bgt dah,5,4.2.3,2022-10-30 01:48:00,1.0,1.0,1.0,Positif,Simple love bgt dah
syauqillah Chanel,Susah login n daftar,5,4.2.3,2022-01-14 07:08:00,-1.0,-1.0,-1.0,Negatif,Susah login n daftar
AA Nasrul,So far so good,5,4.2.3,2022-01-17 02:23:00,1.0,1.0,1.0,Positif,So far so good
Irma Yuniar,So far aplikasi memudahkan,5,4.2.3,2022-01-10 12:08:00,1.0,1.0,1.0,Positif,So far aplikasi memudahkan
Adi Winarni,Aplikasi geblek.,1,4.2.3,2022-01-10 15:16:00,-1.0,-1.0,-1.0,Negatif,Aplikasi geblek.
Fadliyatun Nisa',Baguuuuuusssss banget.,5,4.2.3,2022-01-06 06:51:00,1.0,1.0,1.0,Positif,Baguuuuuusssss banget.
rbae 2019,Aplikasi anjeng gajelas,1,4.2.3,2022-10-29 10:47:33,-1.0,-1.0,-1.0,Negatif,Aplikasi anjeng gajelas
Mr Ardy,So very easy,5,4.2.3,2022-10-31 08:18:52,1.0,1.0,1.0,Positif,So very easy
Redo Al Humayya,Jossh Gandos mantaaap,5,4.2.3,2022-01-01 06:57:00,1.0,1.0,1.0,Positif,Jossh Gandos mantaaap
lucky milanisti,Mantap jos gandos,5,4.2.3,2022-01-08 23:27:00,1.0,1.0,1.0,Positif,Mantap jos gandos
Deni Rizal,Somoga sukses sellu,5,4.2.3,2022-01-14 03:32:00,1.0,0.0,1.0,Positif,Somoga sukses sellu
pulung Ongko,Smg smkin ringan,4,4.2.3,2022-01-14 09:17:00,0.0,0.0,1.0,Netral,Smg smkin ringan
Bahudin Udin bahudin,Wis ore jls,1,4.2.3,2022-10-29 15:14:56,-1.0,-1.0,-1.0,Negatif,Wis ore jls
Mariyadi Riyadi,Mobile JKN OKE,5,4.2.3,2022-01-01 05:02:00,1.0,1.0,1.0,Positif,Mobile JKN OKE
Aria Sukmaya,Muantap Djiwa Mempesoena,5,4.2.3,2022-01-02 03:34:00,1.0,1.0,1.0,Positif,Muantap Djiwa Mempesoena
Adian Zyah,Error code 06,1,4.2.3,2022-01-16 13:43:00,-1.0,-1.0,-1.0,Negatif,Error code 06
Jamal Uwen,Oke we lah,5,4.2.3,2022-01-01 10:53:00,0.0,1.0,1.0,Positif,Oke we lah
lusi baturrodiah,Nice good apk,5,4.2.3,2022-10-31 07:51:31,1.0,1.0,1.0,Positif,Nice good apk
Sabro Laksana,"Fffauzzi tf tseee, ZZ vesseeesse e KTP v es szeZIJe🏑🎿🎣🎿🎿🏑🏑NI ii jadi 🥍🥏Xnxx B",4,4.2.3,2022-12-28 02:48:44,,,,,"Fffauzzi tf tseee, ZZ vesseeesse e KTP v es szeZIJe🏑🎿🎣🎿🎿🏑🏑NI ii jadi 🥍🥏Xnxx B"
Ahmad Ahmad,Sat set sat set mantep,5,4.2.3,2022-01-10 02:58:00,1.0,1.0,1.0,Positif,Sat set sat set mantep
Anggun Dwi Asmoro,Sangat menbantu.,5,4.2.3,2022-01-14 01:16:00,1.0,1.0,1.0,Positif,Sangat menbantu.
vertika vivi,Aplikasi sering error..,1,4.2.3,2022-01-09 07:24:00,-1.0,-1.0,-1.0,Negatif,Aplikasi sering error..
Mar lina,"Lancar, gampang",5,4.2.3,2022-01-14 01:30:00,1.0,1.0,1.0,Positif,"Lancar, gampang"
Yoga Saputra,Jam eror.. Stresss,1,4.2.3,2022-01-01 13:22:00,-1.0,-1.0,-1.0,Negatif,Jam eror.. Stresss
Alvino PAVSP.,Mantab sekali. Trims.,5,4.2.3,2022-01-15 02:59:00,1.0,1.0,1.0,Positif,Mantab sekali. Trims.
Ariawan Putranto,"Great, Useful..",5,4.2.3,2022-01-17 01:43:00,1.0,1.0,1.0,Positif,"Great, Useful.."
Caseyy Letta,"Mudah, cepat",5,4.2.3,2022-01-16 05:36:00,1.0,1.0,1.0,Positif,"Mudah, cepat"
OTW MISTERY KARAWANG,Sangat puas.,5,4.2.3,2022-01-12 09:31:00,1.0,1.0,1.0,Positif,Sangat puas.
Grace Desiani,Mobile JKN 👍,5,4.2.3,2022-12-09 01:28:00,1.0,1.0,1.0,Positif,Mobile JKN 👍
Zifa Tidar,"Bagus,keren",5,4.2.3,2022-01-09 08:16:00,1.0,1.0,1.0,Positif,"Bagus,keren"
Ifan 90,Good job 👍,5,4.2.3,2022-10-27 16:36:17,1.0,1.0,1.0,Positif,Good job 👍
IRFAN AGUS SALIM,Terimakasi jkn...,5,4.2.3,2022-10-28 04:20:10,1.0,1.0,1.0,Positif,Terimakasi jkn...
Teguh Wibowo,Simpel...praktis,5,4.2.3,2022-10-29 18:01:07,1.0,1.0,1.0,Positif,Simpel...praktis
yudha pranata,Sangat puas...,5,4.2.3,2022-10-28 13:20:13,1.0,1.0,1.0,Positif,Sangat puas...
Faizal A Alamsyah,"Aplikasi sangat membantu utk cek status kepesertaan ubah data dan bisa berobat pake KIs digital,jadi ga perlu cetak kartu kalo datanya berubah2",5,4.2.3,2022-10-31 09:44:27,1.0,1.0,1.0,Positif,"Aplikasi sangat membantu utk cek status kepesertaan ubah data dan bisa berobat pake KIs digital,jadi ga perlu cetak kartu kalo datanya berubah2"
jung dalimunte,Mantap bangat.....,5,4.2.3,2022-01-16 06:59:00,1.0,1.0,1.0,Positif,Mantap bangat.....
kutut ari suryono,Mantep lah....,5,4.2.3,2022-01-15 09:40:00,1.0,1.0,1.0,Positif,Mantep lah....
Eri Hariono,Good 👍🏻,5,4.2.3,2022-01-25 02:43:00,1.0,1.0,1.0,Positif,Good 👍🏻
p3md pujon,Mantapp..👍🏻👍🏻,5,4.2.3,2022-01-08 01:00:00,1.0,1.0,1.0,Positif,Mantapp..👍🏻👍🏻
cholid Lutfi,Bagus.. Lancar,5,4.2.3,2022-01-01 22:49:00,1.0,1.0,1.0,Positif,Bagus.. Lancar
Taofik Mulhidayat,Mantaaab....!!!,5,4.2.3,2022-01-01 07:56:00,1.0,1.0,1.0,Positif,Mantaaab....!!!
Eka Prast,Gabisa login,1,4.2.3,2022-01-02 08:06:00,-1.0,-1.0,-1.0,Negatif,Gabisa login
Kimoeng 79,Gak jelas,1,4.2.3,2022-01-04 07:02:00,-1.0,-1.0,-1.0,Negatif,Gak jelas
Sandi Irawan,Aplikasi error,1,4.2.3,2022-01-07 14:14:00,-1.0,-1.0,-1.0,Negatif,Aplikasi error
naomi arta,Capter repot,1,4.2.3,2022-01-10 14:46:00,-1.0,-1.0,-1.0,Negatif,Capter repot
Nur Yahya,Aplikasi unfaedah,1,4.2.3,2022-01-02 06:32:00,-1.0,-1.0,-1.0,Negatif,Aplikasi unfaedah
anggi adista,Bagus!!,5,4.2.3,2022-01-14 08:05:00,1.0,1.0,1.0,Positif,Bagus!!
Mar Sa,Ok membantu,5,4.2.3,2022-01-07 14:37:00,1.0,1.0,1.0,Positif,Ok membantu
Nana Suryana,Cepat banget,5,4.2.3,2022-01-09 01:03:00,1.0,1.0,1.0,Positif,Cepat banget
Bobi Hermawan,Sangat baik,5,4.2.3,2022-01-08 15:47:00,1.0,1.0,1.0,Positif,Sangat baik
Arko Abdullah,Ok lah,4,4.2.3,2022-01-18 10:16:00,0.0,1.0,1.0,Positif,Ok lah
ANNA,Good lah,5,4.2.3,2022-01-09 02:07:00,1.0,1.0,1.0,Positif,Good lah
Mifta Alfaro,Sangat mudah,5,4.2.3,2022-01-16 05:24:00,1.0,1.0,1.0,Positif,Sangat mudah
Rika ardian putri,Mantap mantap,5,4.2.3,2022-10-29 12:19:03,1.0,1.0,1.0,Positif,Mantap mantap
Bilal Hasbi,Sangat bagus,5,4.2.3,2022-01-13 13:23:00,1.0,1.0,1.0,Positif,Sangat bagus
sulartopapatloro,Simple and praktis,5,4.2.3,2022-01-10 15:32:00,1.0,1.0,1.0,Positif,Simple and praktis
Aris Genk,Coba dulu,4,4.2.3,2022-01-16 01:34:00,1.0,0.0,0.0,Netral,Coba dulu
Pemancing Amatir,Sangat terbantu,5,4.2.3,2022-01-25 10:45:00,1.0,1.0,1.0,Positif,Sangat terbantu
Pisun 96,Sangat baik,5,4.2.3,2022-01-14 05:24:00,1.0,1.0,1.0,Positif,Sangat baik
adilogam aming,Good job,5,4.2.3,2022-01-14 01:26:00,1.0,1.0,1.0,Positif,Good job
Noer dianmusic melayu,Sudah bagus,5,4.2.3,2022-01-15 04:45:00,1.0,1.0,1.0,Positif,Sudah bagus
Titin agustini sutanto,Sangat mudah,5,4.2.3,2022-10-31 07:34:42,1.0,1.0,1.0,Positif,Sangat mudah
Asrini Syam,Sangat baik,5,4.2.3,2022-01-03 02:32:00,1.0,1.0,1.0,Positif,Sangat baik
Dwi Yannur Alkahfi,Ah mantap,5,4.2.3,2022-01-01 01:44:00,1.0,1.0,1.0,Positif,Ah mantap
lailia. qdh,Good lah,5,4.2.3,2022-01-16 02:29:00,1.0,1.0,1.0,Positif,Good lah
DD K,Mudah gampang,5,4.2.3,2022-01-01 01:54:00,1.0,1.0,1.0,Positif,Mudah gampang
ASA HOUSE,Sangat terbantu,5,4.2.3,2022-01-03 23:47:00,1.0,1.0,1.0,Positif,Sangat terbantu
Zulham Pendi,Sangat baguss,5,4.2.3,2022-01-01 01:12:00,1.0,1.0,1.0,Positif,Sangat baguss
Kamil Mohammed,Terimakasih JKN,5,4.2.3,2022-10-31 07:43:33,1.0,1.0,1.0,Positif,Terimakasih JKN
_dodi _sanjaya,Sangat puas,5,4.2.3,2022-01-01 07:40:00,1.0,1.0,1.0,Positif,Sangat puas
Aang Hermawan,Good job,4,4.2.3,2022-01-17 10:55:00,1.0,1.0,1.0,Positif,Good job
Dendi Surya Negara,Very helpful,5,4.2.3,2022-01-17 02:36:00,1.0,1.0,1.0,Positif,Very helpful
Yuliadi Yunus,Ok mantap,5,4.2.3,2022-01-17 08:15:00,1.0,1.0,1.0,Positif,Ok mantap
Mas Boy,Cukup puas,4,4.2.3,2022-01-16 14:34:00,0.0,1.0,1.0,Positif,Cukup puas
Permata Elang,Baik cukup,5,4.2.3,2022-01-10 02:56:00,1.0,1.0,1.0,Positif,Baik cukup
Iqbal Ferdiansyah,Good job,5,4.2.3,2022-01-01 02:23:00,1.0,1.0,1.0,Positif,Good job
IQBAL RIFAI SUMARNO,Is ok,5,4.2.3,2022-01-06 09:35:00,1.0,1.0,1.0,Positif,Is ok
Alvina Salsabila,Sangat bagus,5,4.2.3,2023-01-16 13:46:19,1.0,1.0,1.0,Positif,Sangat bagus
Teguh Septiadi,Sangat simpel,5,4.2.3,2022-01-02 05:14:00,1.0,1.0,1.0,Positif,Sangat simpel
Aulia Benazira,Cukup jelas,5,4.2.3,2022-01-07 04:05:00,1.0,1.0,1.0,Positif,Cukup jelas
Karta Sasmita,Good bngt,5,4.2.3,2022-01-17 23:31:00,1.0,1.0,1.0,Positif,Good bngt
Johan Setyawan,Mantap betul,5,4.2.3,2022-01-14 06:50:00,1.0,1.0,1.0,Positif,Mantap betul
andrea lubis,The best,5,4.2.3,2022-01-28 02:22:00,1.0,1.0,1.0,Positif,The best
Vijay Asmara,Sangat Bagus,5,4.2.3,2022-12-15 14:06:48,1.0,1.0,1.0,Positif,Sangat Bagus
Aldi Kurniawan,Keren mantap,5,4.2.3,2022-01-02 12:07:00,1.0,1.0,1.0,Positif,Keren mantap
Imam Syafii,Top bgt,5,4.2.3,2022-01-10 01:27:00,1.0,1.0,1.0,Positif,Top bgt
Rudi Anto,Sangat bagus,5,4.2.3,2022-01-01 14:10:00,1.0,1.0,1.0,Positif,Sangat bagus
Gojek Bandung,Good job,5,4.2.3,2022-01-02 16:18:00,1.0,1.0,1.0,Positif,Good job
Fuad Azhar,Joss gandoss,5,4.2.3,2022-01-14 04:03:00,1.0,1.0,1.0,Positif,Joss gandoss
Adji Vm,Ok lah,5,4.2.3,2022-10-31 22:50:28,1.0,1.0,1.0,Positif,Ok lah
Deny Bager,Bagus banget,5,4.2.3,2022-01-13 15:57:00,1.0,1.0,1.0,Positif,Bagus banget
Marwan Dias Aswan,Top bigits,5,4.2.3,2022-12-08 03:16:48,1.0,1.0,1.0,Positif,Top bigits
KONDIFIKASI ZAGOTO ikas zagõtõ (Ama Yohanes Zagõtõ),Sangat baik,5,4.2.3,2022-01-08 00:34:00,1.0,1.0,1.0,Positif,Sangat baik
Jhon Mambas,Good Job,5,4.2.3,2022-01-01 05:15:00,1.0,1.0,1.0,Positif,Good Job
Andhika Pramudipta,Ckup mmbantu,3,4.2.3,2022-01-09 15:02:00,1.0,1.0,1.0,Positif,Ckup mmbantu
Echa Acto,Bagusss recomanded,5,4.2.3,2022-01-05 08:20:00,1.0,1.0,1.0,Positif,Bagusss recomanded
Yuli Anie,Sangat mudah,5,4.2.3,2022-10-31 05:46:10,1.0,1.0,1.0,Positif,Sangat mudah
Tri Vega,Bpjs ok,5,4.2.3,2022-01-13 02:55:00,1.0,1.0,1.0,Positif,Bpjs ok
Syawaluddin A Muhammad,Sngat mbantu,5,4.2.3,2022-01-07 01:22:00,1.0,1.0,1.0,Positif,Sngat mbantu
ARSKY gaming,Lebih mudah,5,4.2.3,2022-01-18 08:40:00,1.0,1.0,1.0,Positif,Lebih mudah
agus supriyanto,Sat set,4,4.2.3,2022-12-01 07:47:42,1.0,1.0,1.0,Positif,Sat set
Untung Atmadi,Mantap deh,5,4.2.3,2022-10-29 04:14:46,1.0,1.0,1.0,Positif,Mantap deh
Muhammad Askan,Ok bnget,5,4.2.3,2022-01-03 01:56:00,1.0,1.0,1.0,Positif,Ok bnget
muhammad fatchul majid,Mantap jiwa,5,4.2.3,2022-01-02 13:17:00,1.0,1.0,1.0,Positif,Mantap jiwa
drajat yudha,Top bgt,5,4.2.3,2022-01-01 14:03:00,1.0,1.0,1.0,Positif,Top bgt
channel sibolang karawang,Bagus keren,5,4.2.3,2022-01-07 01:19:00,1.0,1.0,1.0,Positif,Bagus keren
Munawir Hasbi,Mantap Punya,5,4.2.3,2022-01-09 04:44:00,1.0,1.0,1.0,Positif,Mantap Punya
Roni Alay,Manatp dah,5,4.2.3,2022-01-09 06:09:00,1.0,1.0,1.0,Positif,Manatp dah
Tuk Giyarta,Simpel usefull,5,4.2.3,2022-01-12 09:26:00,1.0,1.0,1.0,Positif,Simpel usefull
aliagus ali,Ok banget,5,4.2.3,2022-01-06 01:57:00,1.0,1.0,1.0,Positif,Ok banget
Hari Susanto,Ok brow,5,4.2.3,2022-01-15 05:24:00,1.0,1.0,1.0,Positif,Ok brow
rusmadi rusmadi,Oke banget,5,4.2.3,2022-01-10 05:06:00,1.0,1.0,1.0,Positif,Oke banget
Tegil Nurdiansyah,Good Job,5,4.2.3,2022-01-06 07:33:00,1.0,1.0,1.0,Positif,Good Job
abi sasya,Mudah praktis,4,4.2.3,2022-01-16 01:52:00,1.0,1.0,1.0,Positif,Mudah praktis
Mohamad Ujud,Bintang bicara,5,4.2.3,2022-10-28 05:35:36,1.0,0.0,1.0,Positif,Bintang bicara
putra anas,Proses cepat,5,4.2.3,2022-10-31 09:58:35,1.0,1.0,1.0,Positif,Proses cepat
Sandy Ryan,Mantap mudah,5,4.2.3,2022-01-02 04:30:00,1.0,1.0,1.0,Positif,Mantap mudah
Gilang Parabi,GOOD JOB,5,4.2.3,2022-01-14 14:08:00,1.0,1.0,1.0,Positif,GOOD JOB
Kang Fauzi,Bagus bget,5,4.2.3,2022-01-01 12:15:00,1.0,1.0,1.0,Positif,Bagus bget
Barackaty,Good job,5,4.2.3,2022-10-30 01:07:00,1.0,1.0,1.0,Positif,Good job
bang opik81,Wow kereen,5,4.2.3,2022-01-14 04:21:00,1.0,1.0,1.0,Positif,Wow kereen
